player_id,match_id,minutes_played,goals,assists,shots,shots_on_target,passes_attempted,passes_completed,key_passes,tackles,interceptions,duels_won,duels_lost,fouls_committed,yellow_cards,red_cards,xg,xa
P00052,M2024031,70,0,0,0,0,59,48,0,4,2,11,4,2,0,0,0,0
P00062,M2024031,80,0,0,2,0,32,24,0,0,2,4,8,1,1,0,0.17,0
P00045,M2024031,80,0,0,1,0,19,15,0,1,2,6,5,1,0,0,0.04,0
P00065,M2024031,90,0,0,3,1,42,34,0,0,2,3,5,1,1,0,0.12,0
P00051,M2024031,90,0,0,0,0,52,36,4,0,2,8,4,3,0,0,0,0.54
P00060,M2024031,90,0,0,0,0,60,56,0,5,0,9,11,4,1,0,0,0
P00066,M2024031,90,0,0,4,0,46,43,1,1,0,8,9,1,0,0,0.24,0.02
P00047,M2024031,90,0,0,0,0,63,59,1,3,3,3,3,3,0,0,0,0.08
P00046,M2024031,90,0,0,0,0,28,21,0,0,1,9,9,1,0,0,0,0
P00063,M2024031,18,0,0,2,1,6,4,2,1,0,12,6,0,1,0,0.15,0.24
P00053,M2024031,28,0,0,0,0,23,20,0,1,0,3,3,3,0,0,0,0
P00049,M2024031,24,0,0,1,0,21,15,0,6,0,7,10,1,0,0,0.27,0
P00057,M2024031,14,1,0,3,1,11,9,0,2,1,4,2,1,1,0,0.33,0
P00055,M2024031,5,0,0,1,1,5,3,1,5,2,9,11,3,0,0,0.22,0.15
P00109,M2024032,90,0,0,4,1,31,21,1,0,2,10,5,4,0,0,0.11,0.05
P00099,M2024032,90,0,1,3,3,61,44,3,0,3,5,8,2,0,0,0.11,0.08
P00095,M2024032,90,0,0,0,0,56,48,1,1,1,12,6,2,0,0,0,0.03
P00100,M2024032,90,0,1,1,1,93,86,0,5,0,14,6,2,0,0,0.04,0
P00096,M2024032,90,0,0,1,1,53,41,3,2,1,12,6,4,0,0,0.25,0.29
P00102,M2024032,90,0,1,1,0,93,65,1,6,2,3,6,3,0,0,0.13,0.1
P00107,M2024032,90,0,0,1,0,21,19,1,1,0,13,6,0,1,0,0.1,0.08
P00098,M2024032,70,0,0,0,0,39,34,0,1,2,11,8,1,0,0,0,0
P00106,M2024032,80,0,0,1,0,32,28,1,1,0,2,4,1,0,0,0.21,0.08
P00093,M2024032,90,0,0,0,0,76,66,2,6,1,6,10,2,0,0,0,0.27
P00108,M2024032,90,0,0,1,1,48,39,1,0,1,11,5,1,0,0,0.07,0.06
P00105,M2024032,20,0,0,1,0,17,12,0,4,3,5,3,1,0,0,-0.15,0
P00104,M2024032,16,0,1,1,0,15,13,1,1,0,12,8,3,0,0,0.16,0.04
P00101,M2024032,19,0,0,2,0,13,12,4,1,1,3,2,4,0,0,0.21,0.59
P00090,M2024032,27,0,0,0,0,12,10,0,0,2,8,8,3,0,0,0,0
P00166,M2024032,90,0,0,0,0,70,53,1,2,0,6,9,0,0,0,0,0.06
P00175,M2024032,80,0,0,1,1,26,22,2,0,1,6,9,0,0,0,0.2,0.11
P00156,M2024032,90,0,0,0,0,30,23,0,1,0,4,3,3,0,0,0,0
P00167,M2024032,90,0,0,0,0,50,45,0,1,3,6,4,0,0,0,0,0
P00162,M2024032,90,0,0,0,0,52,43,2,3,4,9,8,4,0,0,0,0.17
P00170,M2024032,90,0,0,1,1,99,73,1,3,0,13,6,4,0,0,0.14,0.08
P00172,M2024032,70,1,0,4,4,22,16,1,2,1,7,8,0,0,0,0.94,0.1
P00174,M2024032,90,0,0,1,0,20,17,1,1,1,8,6,3,0,0,0.0,0.01
P00168,M2024032,90,0,0,1,1,78,66,3,0,3,5,6,2,0,0,0.08,0.15
P00165,M2024032,90,0,0,0,0,87,76,4,4,3,7,3,3,1,0,0,0.34
P00169,M2024032,90,0,0,1,0,87,71,0,2,2,3,5,1,0,0,0.13,0
P00155,M2024032,15,0,0,0,0,6,5,0,2,2,8,7,2,0,0,0,0
P00160,M2024032,15,0,0,0,0,9,7,0,2,0,8,6,3,0,0,0,0
P00163,M2024032,31,0,0,0,0,19,14,1,1,4,9,4,2,1,0,0,0.13
P00164,M2024032,12,0,0,0,0,8,6,0,5,3,8,3,4,0,0,0,0
P00158,M2024032,8,0,0,0,0,4,3,4,6,4,7,12,1,0,0,0,0.03
P00061,M2024033,90,0,0,0,0,69,54,0,5,4,6,6,0,0,0,0,0
P00056,M2024033,90,0,0,2,1,72,59,1,1,2,9,6,3,0,0,0.26,0.12
P00051,M2024033,70,0,0,0,0,49,41,0,5,2,8,9,0,1,0,0,0
P00054,M2024033,90,0,0,1,0,66,48,1,1,0,5,7,3,0,0,0.06,0.02
P00058,M2024033,80,1,0,1,1,45,31,2,5,2,5,4,2,0,0,0.02,0.27
P00065,M2024033,65,0,0,2,1,15,11,2,0,0,6,6,2,0,0,0.49,0.18
P00055,M2024033,90,1,1,2,2,60,44,0,1,4,4,8,0,0,0,0.59,0
P00052,M2024033,90,0,0,0,0,56,44,1,5,0,11,7,2,0,0,0,0.13
P00057,M2024033,85,0,0,2,1,57,43,0,0,0,7,3,4,0,0,0.29,0
P00063,M2024033,80,0,0,5,1,30,21,4,2,2,1,4,1,0,0,0.2,0.03
P00047,M2024033,70,0,0,0,0,43,37,1,5,0,12,8,3,0,0,0,0.02
P00045,M2024033,32,0,0,0,0,9,6,0,1,2,6,6,3,0,0,0,0
P00049,M2024033,32,0,0,1,0,17,13,0,4,2,8,9,4,0,0,0.15,0
P00066,M2024033,20,0,0,1,0,9,8,2,0,0,2,5,0,0,0,0.15,0.07
P00212,M2024033,90,0,0,3,2,70,61,2,0,3,3,5,1,0,0,0.67,0.07
P00218,M2024033,90,0,0,4,1,32,27,1,1,2,11,6,1,0,0,0.0,0.08
P00200,M2024033,90,0,0,0,0,20,15,0,2,1,5,10,3,1,0,0,0
P00201,M2024033,90,0,0,0,0,62,44,2,2,1,10,9,4,0,0,0,0.13
P00213,M2024033,70,0,0,2,1,63,51,2,1,2,3,6,0,0,0,0.05,0.24
P00219,M2024033,85,0,0,4,1,28,26,3,1,0,2,4,2,0,0,0.7,0.1
P00214,M2024033,75,0,1,1,0,80,61,2,1,0,9,9,2,0,0,0.01,0.2
P00203,M2024033,80,0,0,0,0,65,57,0,2,4,7,5,1,1,0,0,0
P00210,M2024033,70,0,0,0,0,75,58,1,0,2,6,3,4,0,0,0,0.06
P00199,M2024033,85,0,0,0,0,26,21,0,0,1,10,4,1,0,0,0,0
P00209,M2024033,85,0,0,1,1,61,55,1,6,3,7,10,3,0,0,0.04,0.07
P00217,M2024033,10,0,0,1,0,3,2,0,0,0,2,3,0,1,0,0.08,0
P00205,M2024033,14,0,0,0,0,11,10,1,6,0,3,4,4,0,0,0,0.06
P00208,M2024033,13,0,0,0,0,10,7,0,5,1,5,3,0,1,0,0,0
P00028,M2024034,85,0,0,0,0,48,36,2,1,4,3,2,4,0,0,0,0.25
P00023,M2024034,85,0,0,0,0,19,15,0,2,2,7,11,3,0,0,0,0
P00024,M2024034,85,0,0,1,1,24,18,0,1,1,3,4,0,0,0,0.27,0
P00043,M2024034,90,0,0,2,0,29,27,0,0,0,5,4,1,0,0,0.37,0
P00034,M2024034,85,1,0,3,2,83,73,0,3,2,2,3,3,0,0,0.04,0
P00029,M2024034,75,0,0,0,0,66,61,1,0,2,7,5,4,0,0,0,0.14
P00044,M2024034,80,0,1,2,2,35,26,1,1,2,8,12,0,0,0,0.09,0.06
P00031,M2024034,90,0,0,0,0,50,42,0,6,0,4,5,1,0,0,0,0
P00038,M2024034,90,0,0,0,0,77,65,0,3,2,5,4,4,1,0,0,0
P00026,M2024034,90,0,0,0,0,59,42,1,4,3,7,13,0,0,0,0,0.05
P00037,M2024034,90,0,0,1,1,82,61,1,4,2,4,4,1,0,0,0.28,0.05
P00032,M2024034,30,0,0,0,0,21,16,1,0,2,6,8,4,0,0,0,0.12
P00027,M2024034,10,0,0,0,0,4,2,0,3,0,8,9,4,0,0,0,0
P00025,M2024034,22,0,0,0,0,15,12,2,0,4,7,4,0,0,0,0,0.24
P00035,M2024034,28,0,0,1,0,23,21,0,1,3,11,5,0,1,0,0.1,0
P00004,M2024034,90,0,0,0,0,72,64,3,0,0,8,12,0,1,0,0,0.09
P00019,M2024034,90,0,1,1,1,24,20,3,1,1,8,5,3,0,0,0.25,0.17
P00020,M2024034,90,0,0,3,0,31,26,1,1,0,10,5,1,0,0,0.11,0.0
P00012,M2024034,85,0,0,0,0,62,51,1,3,2,8,6,2,0,0,0,0.07
P00007,M2024034,75,0,0,0,0,50,35,2,1,2,9,6,1,0,0,0,0.26
P00001,M2024034,90,0,0,0,0,25,23,0,0,2,8,12,1,0,0,0,0
P00021,M2024034,85,0,0,2,0,34,26,1,2,1,4,6,2,0,0,0.08,0.13
P00018,M2024034,85,0,0,2,2,28,26,1,2,0,7,9,0,0,0,0.16,0.03
P00005,M2024034,75,0,0,0,0,60,52,2,2,0,7,12,4,0,0,0,0.17
P00002,M2024034,70,0,0,0,0,23,17,0,2,2,2,3,0,0,0,0,0
P00009,M2024034,90,0,0,0,0,73,67,4,3,0,11,9,1,0,0,0,0.21
P00017,M2024034,11,0,1,0,0,9,6,1,2,1,4,4,2,0,0,0,0.03
P00010,M2024034,30,0,0,0,0,24,17,1,6,0,8,8,3,0,0,0,0.06
P00015,M2024034,28,0,0,1,0,23,19,0,2,1,7,4,1,0,0,0.27,0
P00011,M2024034,33,0,0,1,0,20,14,1,2,3,6,6,4,0,0,0.21,0.05
P00086,M2024035,90,1,1,4,2,30,25,1,2,0,5,3,0,0,0,0.89,0.07
P00080,M2024035,80,0,1,1,0,61,50,0,4,3,3,4,2,0,0,0.27,0
P00083,M2024035,90,0,1,0,0,77,63,2,4,3,3,5,1,0,0,0,0.15
P00076,M2024035,90,0,0,0,0,55,46,4,6,4,3,4,2,0,0,0,0.01
P00085,M2024035,70,1,0,3,1,29,20,0,2,1,10,8,1,0,0,0.57,0
P00072,M2024035,85,0,0,0,0,65,61,0,6,2,4,7,3,1,0,0,0
P00084,M2024035,85,0,1,0,0,34,24,1,1,1,5,4,2,0,0,0,0.06
P00073,M2024035,90,0,0,0,0,46,42,2,0,2,5,10,1,0,0,0,0.06
P00071,M2024035,80,0,0,0,0,63,47,2,1,3,3,4,2,0,0,0,0.17
P00078,M2024035,85,0,0,2,2,92,83,1,2,2,11,8,0,0,0,0.49,0.04
P00075,M2024035,90,0,0,1,0,64,49,0,5,4,3,3,4,0,0,0.05,0
P00074,M2024035,24,0,0,0,0,17,13,0,1,2,5,5,3,0,0,0,0
P00087,M2024035,7,0,0,0,0,3,2,3,2,0,8,7,2,0,0,0,0.44
P00081,M2024035,26,0,0,1,0,18,12,0,3,1,7,11,4,0,0,0.08,0
P00077,M2024035,29,1,1,1,1,27,21,2,3,3,7,10,4,0,0,0.0,0.05
P00070,M2024035,13,1,0,1,1,8,7,0,6,1,8,7,3,0,0,2.95,0
P00194,M2024035,85,0,0,2,2,40,30,1,1,1,3,2,0,0,1,0.01,0.14
P00198,M2024035,85,2,0,3,3,22,17,0,0,0,4,9,1,0,0,0.08,0
P00180,M2024035,90,0,0,0,0,57,50,0,0,3,5,8,1,0,0,0,0
P00196,M2024035,85,0,0,0,0,36,27,3,0,0,7,6,3,1,0,0,0.25
P00189,M2024035,90,0,0,3,3,55,52,2,6,1,4,6,2,0,0,0.61,0.05
P00185,M2024035,85,0,0,0,0,55,43,1,5,3,4,7,0,0,0,0,0.1
P00178,M2024035,90,0,0,0,0,39,30,0,0,1,11,7,0,0,0,0,0
P00195,M2024035,90,0,0,2,2,35,26,0,2,0,3,2,1,0,0,0.45,0
P00181,M2024035,90,0,0,0,0,74,66,1,5,4,14,6,3,0,0,0,0.0
P00191,M2024035,70,0,0,2,2,63,45,0,6,0,13,7,3,0,0,0.03,0
P00186,M2024035,75,0,0,0,0,40,29,0,5,3,2,3,1,0,0,0,0
P00192,M2024035,28,0,0,3,0,21,18,1,6,3,5,5,0,0,0,0.58,0.05
P00179,M2024035,20,0,0,0,0,15,12,0,4,0,4,5,2,0,0,0,0
P00197,M2024035,6,0,0,1,0,1,0,3,2,0,6,4,4,0,0,0.21,0.33
P00190,M2024035,13,1,1,1,1,11,9,0,3,3,4,2,4,0,0,0.08,0
P00193,M2024035,31,0,2,1,0,19,16,1,4,4,3,6,2,1,0,0.22,0.11
P00183,M2024036,90,0,0,0,0,73,58,0,1,1,2,3,1,0,0,0,0
P00189,M2024036,70,0,0,1,1,49,34,0,4,4,7,10,2,0,0,0.14,0
P00196,M2024036,90,2,0,2,2,23,18,0,2,0,9,8,1,0,0,0.3,0
P00181,M2024036,85,0,0,0,0,71,62,2,4,0,6,11,2,0,0,0,0.29
P00198,M2024036,85,0,0,2,1,18,16,2,2,2,8,5,1,0,0,0.43,0.07
P00187,M2024036,85,0,0,0,0,83,69,0,2,2,5,4,2,0,0,0,0
P00184,M2024036,80,0,0,0,0,47,36,0,3,3,2,3,3,0,0,0,0
P00195,M2024036,80,0,0,4,3,20,14,0,2,2,3,2,4,0,0,0.18,0
P00185,M2024036,90,1,0,1,1,49,46,0,0,4,8,8,0,0,0,0.27,0
P00191,M2024036,90,0,1,3,3,64,50,1,0,2,2,5,0,0,0,0.13,0.11
P00190,M2024036,90,0,0,0,0,90,84,0,0,2,6,11,0,1,0,0,0
P00182,M2024036,18,0,0,0,0,9,6,0,1,3,2,5,1,0,0,0,0
P00192,M2024036,25,0,0,1,1,18,16,2,0,3,9,9,2,0,0,0.27,0.27
P00177,M2024036,28,0,0,0,0,9,7,0,0,1,13,5,2,0,0,0,0
P00179,M2024036,12,0,0,0,0,9,7,2,1,2,13,7,2,0,0,0,0.13
P00204,M2024036,65,1,0,1,1,57,52,2,3,4,10,9,2,0,0,0.14,0.02
P00220,M2024036,90,0,0,0,0,49,35,1,2,2,14,6,1,0,0,0,0.04
P00209,M2024036,80,0,1,2,1,52,37,2,3,2,6,10,2,0,0,0.58,0.2
P00202,M2024036,75,0,0,0,0,38,32,1,6,1,3,4,3,0,0,0,0.06
P00203,M2024036,85,0,0,0,0,68,61,2,4,4,7,6,3,0,0,0,0.12
P00213,M2024036,75,0,0,2,0,50,45,0,1,2,4,3,1,0,0,0.42,0
P00219,M2024036,65,0,0,2,0,16,14,1,2,1,4,2,1,0,0,0.12,0.09
P00205,M2024036,85,0,0,1,0,42,37,0,0,1,10,4,3,0,0,0.23,0
P00206,M2024036,75,0,0,0,0,62,49,2,0,3,5,4,2,0,0,0,0.23
P00199,M2024036,90,0,0,0,0,40,32,0,2,1,11,5,0,1,0,0,0
P00207,M2024036,90,0,0,0,0,70,65,1,5,3,2,3,3,0,0,0,0.03
P00214,M2024036,18,0,0,0,0,11,9,1,6,1,6,3,4,0,0,0,0.15
P00218,M2024036,8,0,0,2,1,3,2,1,0,0,6,4,4,1,0,0.33,0.12
P00212,M2024036,6,0,0,0,0,6,5,0,6,1,7,4,1,0,0,0,0
P00217,M2024036,17,0,1,3,3,5,3,1,1,1,6,10,4,0,0,0.76,0.14
P00181,M2024037,90,0,0,0,0,73,65,2,1,2,6,5,0,0,0,0,0.17
P00179,M2024037,85,0,0,0,0,37,28,0,3,4,4,3,2,0,0,0,0
P00187,M2024037,90,0,0,2,2,68,54,2,1,4,6,9,4,1,1,0.01,0.04
P00178,M2024037,90,0,0,0,0,24,19,0,2,1,3,5,1,0,0,0,0
P00180,M2024037,90,0,0,0,0,68,63,0,0,1,7,5,4,0,0,0,0
P00190,M2024037,70,0,0,1,1,39,28,2,3,2,6,7,3,0,0,0.02,0.03
P00186,M2024037,85,0,0,0,0,60,54,2,3,4,6,6,0,0,0,0,0.09
P00193,M2024037,90,0,1,1,0,82,74,2,5,1,6,11,4,0,0,0.23,0.21
P00197,M2024037,90,1,0,2,1,33,25,0,2,1,4,7,0,0,0,0.57,0
P00183,M2024037,70,0,0,0,0,37,29,0,4,3,11,9,3,0,0,0,0
P00195,M2024037,70,0,0,5,4,32,25,0,0,1,2,3,0,0,0,0.91,0
P00192,M2024037,18,0,0,2,1,13,11,0,5,2,9,9,3,0,0,0.3,0
P00177,M2024037,18,0,0,1,0,5,4,0,2,1,6,3,3,0,0,0.25,0
P00185,M2024037,6,0,0,0,0,3,2,0,0,0,4,3,2,0,0,0,0
P00136,M2024037,90,1,0,1,1,40,30,2,1,1,3,2,3,0,0,0.24,0.0
P00146,M2024037,90,1,0,1,1,84,59,0,3,0,7,4,0,0,0,0.27,0
P00138,M2024037,90,0,0,0,0,77,57,0,6,3,4,6,2,0,0,0,0
P00134,M2024037,90,0,0,0,0,34,27,0,0,2,2,3,4,1,0,0,0
P00142,M2024037,90,0,0,0,0,79,71,1,0,4,7,5,1,0,0,0,0.15
P00152,M2024037,90,0,1,4,0,27,21,0,2,1,2,4,3,0,0,0.78,0
P00144,M2024037,90,1,0,1,1,66,56,1,2,0,12,7,4,0,0,0.24,0.06
P00151,M2024037,90,0,0,4,1,42,39,1,0,2,2,4,0,0,0,1.13,0.13
P00137,M2024037,90,0,0,0,0,42,35,0,1,2,4,7,1,1,0,0,0
P00153,M2024037,75,0,2,4,2,19,16,2,1,1,10,5,0,0,0,0.61,0.17
P00141,M2024037,90,0,0,0,0,55,41,0,6,1,12,5,4,0,1,0,0
P00150,M2024037,28,0,1,3,1,14,10,0,0,2,3,3,2,0,0,0.82,0
P00149,M2024037,35,0,0,0,0,31,24,0,3,2,7,9,0,0,0,0,0
P00140,M2024037,25,0,0,0,0,14,12,0,6,0,3,6,3,1,0,0,0
P00133,M2024037,17,0,0,0,0,6,5,0,1,1,6,9,4,0,0,0,0
P00071,M2024038,90,0,0,0,0,43,32,2,0,2,8,4,2,1,0,0,0.06
P00067,M2024038,85,0,0,0,0,19,15,0,1,1,11,8,2,0,0,0,0
P00086,M2024038,70,0,0,1,0,21,18,0,2,1,4,4,0,0,0,0.15,0
P00080,M2024038,75,0,0,0,0,54,48,1,4,3,6,10,4,0,0,0,0.07
P00070,M2024038,90,0,0,0,0,73,57,1,6,2,7,4,4,0,0,0,0.1
P00081,M2024038,90,0,0,0,0,67,53,0,4,1,7,9,1,0,0,0,0
P00074,M2024038,75,0,0,0,0,62,45,0,2,0,4,4,2,0,0,0,0
P00087,M2024038,70,0,0,1,0,20,16,0,0,2,1,4,1,0,0,0.08,0
P00083,M2024038,85,1,0,2,2,56,50,1,1,3,5,12,2,0,0,0.35,0.06
P00076,M2024038,90,0,0,0,0,54,46,0,6,0,5,7,1,0,0,0,0
P00079,M2024038,90,0,0,3,1,52,41,0,4,1,10,9,0,0,0,0.1,0
P00088,M2024038,31,0,2,0,0,16,11,0,2,2,5,11,4,0,0,0,0
P00084,M2024038,19,1,0,3,1,5,4,2,1,0,3,2,4,0,0,0.87,0.09
P00075,M2024038,17,0,0,0,0,10,7,2,3,1,10,9,3,0,0,0,0.13
P00205,M2024038,90,0,0,0,0,71,60,1,1,2,3,7,1,0,0,0,0.05
P00207,M2024038,90,0,0,0,0,62,50,0,1,4,9,8,3,0,0,0,0
P00218,M2024038,75,0,0,2,0,36,26,1,0,1,7,12,4,0,0,0.04,0.0
P00208,M2024038,90,0,0,1,1,57,42,0,2,1,9,6,4,1,0,0.17,0
P00204,M2024038,90,0,0,0,0,59,48,1,3,0,6,8,4,0,0,0,0.04
P00200,M2024038,90,0,0,0,0,34,30,0,1,1,9,4,3,0,0,0,0
P00219,M2024038,70,0,0,4,0,22,20,0,1,2,4,2,1,0,0,5.28,0
P00213,M2024038,90,0,2,1,1,73,58,2,0,2,2,4,1,0,0,0.18,0.07
P00220,M2024038,90,0,0,1,1,48,35,3,0,2,5,5,3,0,0,0.23,0.28
P00211,M2024038,85,0,0,1,0,67,58,2,0,3,13,7,4,0,0,0.24,0.21
P00215,M2024038,85,0,1,1,1,85,66,0,5,2,3,6,0,0,0,0.19,0
P00209,M2024038,29,0,1,0,0,29,25,0,3,1,6,4,0,0,0,0,0
P00217,M2024038,33,0,0,0,0,16,13,0,2,2,4,3,4,0,0,0,0
P00201,M2024038,18,0,0,0,0,10,8,0,0,3,2,3,2,0,0,0,0
P00212,M2024038,11,0,1,2,2,7,6,0,6,1,7,8,4,0,0,0.22,0
P00125,M2024039,70,0,0,2,1,41,35,2,5,0,12,7,0,0,0,0.56,0.12
P00111,M2024039,80,0,0,0,0,26,23,0,2,2,2,4,2,0,0,0,0
P00123,M2024039,75,0,1,1,1,82,58,1,4,1,10,8,0,0,0,0.01,0.09
P00116,M2024039,70,0,0,1,1,38,31,1,3,4,6,4,2,0,0,1.72,0.14
P00113,M2024039,85,0,0,0,0,57,53,0,5,3,5,8,3,0,0,0,0
P00121,M2024039,85,0,0,2,0,75,60,0,4,0,6,3,1,0,0,0.38,0
P00132,M2024039,90,0,0,3,2,45,38,1,0,2,6,7,4,0,0,-0.4,0.01
P00114,M2024039,70,0,0,0,0,38,32,0,3,4,2,3,1,0,0,0,0
P00131,M2024039,70,1,1,2,1,16,12,0,1,0,6,3,2,0,0,0.51,0
P00129,M2024039,90,0,0,1,1,42,34,1,1,1,3,2,3,0,0,0.26,0.08
P00115,M2024039,80,0,0,0,0,63,48,0,5,3,7,11,1,0,0,0,0
P00127,M2024039,19,0,0,1,1,15,12,1,3,1,5,4,2,0,0,0.06,0.14
P00118,M2024039,17,0,0,0,0,8,7,3,4,4,7,11,2,0,0,0,0.41
P00120,M2024039,9,0,0,0,0,7,6,2,1,1,9,6,3,0,0,0,0.15
P00119,M2024039,10,0,0,0,0,7,4,0,2,4,3,7,2,0,0,0,0
P00130,M2024039,21,0,0,3,0,5,4,0,0,1,5,9,3,0,0,0.56,0
P00142,M2024039,75,0,0,0,0,35,29,1,5,2,7,10,1,0,0,0,0.09
P00153,M2024039,85,0,0,1,0,46,37,1,2,0,7,6,4,0,0,0.17,0.15
P00140,M2024039,65,0,0,0,0,45,36,0,0,0,12,8,1,0,1,0,0
P00134,M2024039,70,0,0,0,0,23,21,0,0,2,9,5,0,0,0,0,0
P00154,M2024039,80,0,0,2,0,31,26,0,1,0,1,4,3,0,0,0.04,0
P00135,M2024039,90,0,0,0,0,76,67,0,0,1,10,5,4,0,0,0,0
P00139,M2024039,90,0,0,0,0,59,52,2,6,2,8,5,2,0,1,0,0.08
P00137,M2024039,65,0,0,0,0,34,30,0,0,0,10,10,0,0,0,0,0
P00151,M2024039,65,0,0,3,2,36,31,2,2,1,3,4,3,0,0,0.54,0.02
P00133,M2024039,90,0,0,0,0,22,19,0,0,1,8,11,4,0,0,0,0
P00136,M2024039,90,0,0,0,0,70,49,0,4,1,3,2,2,0,0,0,0
P00150,M2024039,29,0,0,1,0,14,11,1,2,1,11,6,0,0,0,0.25,0.08
P00148,M2024039,27,0,0,2,2,17,13,0,5,2,5,2,3,0,0,0.36,0
P00146,M2024039,15,0,0,2,0,10,8,1,2,0,3,3,3,0,0,0.58,0.08
P00143,M2024039,10,0,0,0,0,6,5,1,4,2,4,8,1,0,0,0,0.12
P00149,M2024039,22,0,0,0,0,12,9,2,1,1,3,5,3,1,0,0,0.24
P00023,M2024040,70,0,0,1,0,26,23,0,1,1,4,3,4,0,0,0.08,0
P00033,M2024040,90,0,0,1,1,98,82,3,2,1,2,3,3,1,0,0.0,0.17
P00030,M2024040,90,0,0,1,1,43,34,0,3,1,12,6,2,1,0,0.27,0
P00038,M2024040,90,0,0,0,0,57,40,0,0,4,5,3,0,0,0,0,0
P00044,M2024040,90,0,0,1,0,44,41,2,2,1,7,9,0,0,0,0.29,0.01
P00041,M2024040,90,0,1,4,3,35,32,1,1,1,3,6,2,0,0,0.34,0.04
P00039,M2024040,90,0,0,0,0,95,79,0,5,2,5,6,2,0,0,0,0
P00027,M2024040,85,0,0,0,0,46,33,1,0,2,9,9,1,0,0,0,0.12
P00028,M2024040,90,0,0,0,0,58,47,1,6,3,6,11,1,0,0,0,0.05
P00034,M2024040,65,0,0,1,0,67,59,3,3,3,3,5,0,0,0,0.02,0.06
P00037,M2024040,90,0,0,1,1,74,69,2,2,1,4,4,2,0,0,0.14,0.02
P00036,M2024040,34,1,0,2,2,31,24,3,2,3,5,6,3,0,0,0.12,0.15
P00024,M2024040,26,0,0,0,0,9,7,0,0,1,7,12,1,0,0,0,0
P00040,M2024040,30,0,0,3,2,13,9,0,0,2,8,8,1,0,0,0.13,0
P00026,M2024040,11,0,0,0,0,5,3,4,3,2,4,9,4,0,0,0,0.46
P00147,M2024040,90,0,0,0,0,51,43,0,0,0,10,8,1,0,0,0,0
P00145,M2024040,65,0,0,1,0,59,43,1,6,3,10,5,0,0,0,0.1,0.13
P00152,M2024040,90,0,0,2,2,50,37,0,2,1,10,4,1,0,0,0.46,0
P00151,M2024040,90,0,0,1,1,50,35,2,2,2,4,2,3,0,0,-0.32,0.24
P00138,M2024040,90,0,0,0,0,79,61,1,6,2,5,4,0,0,0,0,0.07
P00141,M2024040,90,0,0,0,0,41,35,2,3,2,5,5,3,0,0,0,0.0
P00150,M2024040,90,0,0,0,0,26,23,1,1,2,11,6,2,0,0,0,0.04
P00140,M2024040,90,0,0,0,0,46,38,0,4,4,12,8,4,0,0,0,0
P00154,M2024040,85,0,0,3,3,45,35,0,1,2,4,7,3,0,0,0.19,0
P00136,M2024040,85,0,0,1,0,45,32,2,4,4,4,3,0,0,0,-0.38,0.07
P00142,M2024040,90,0,0,0,0,50,36,0,4,4,10,4,2,0,0,0,0
P00135,M2024040,27,0,0,0,0,21,18,0,4,4,6,3,1,0,0,0,0
P00137,M2024040,15,0,0,0,0,9,6,1,3,0,6,5,2,0,0,0,0.05
P00148,M2024040,22,0,0,3,2,17,14,1,4,2,7,10,4,0,1,0.56,0.14
P00143,M2024040,8,0,0,0,0,7,6,1,3,3,3,6,3,0,0,0,0.11
P00146,M2024040,13,0,0,1,1,10,9,0,1,2,10,10,0,1,0,0.13,0
P00039,M2024041,70,0,0,0,0,67,57,3,0,1,4,7,3,0,0,0,0.01
P00027,M2024041,75,0,0,1,0,56,39,0,1,0,9,5,2,0,0,0.19,0
P00032,M2024041,80,0,0,0,0,65,55,1,0,4,8,5,1,0,0,0,0.09
P00024,M2024041,85,0,0,0,0,35,32,0,0,1,11,4,4,0,0,0,0
P00034,M2024041,90,0,0,1,0,72,63,0,5,3,10,4,0,0,0,0.19,0
P00025,M2024041,90,0,0,0,0,80,71,0,5,3,2,3,4,0,0,0,0
P00036,M2024041,75,1,0,3,2,81,59,1,4,0,8,11,2,0,0,0.51,0.07
P00029,M2024041,90,0,0,0,0,63,59,0,2,0,11,7,4,0,0,0,0
P00028,M2024041,90,0,0,0,0,73,67,1,6,2,4,4,1,0,0,0,0.03
P00043,M2024041,85,1,0,3,3,23,18,2,1,2,4,7,3,0,1,0.36,0.25
P00038,M2024041,70,0,0,0,0,64,59,2,0,3,4,5,1,0,0,0,0.25
P00030,M2024041,22,0,0,0,0,10,9,3,1,1,12,7,1,0,0,0,0.28
P00044,M2024041,9,0,1,4,1,2,1,2,1,1,9,4,4,0,0,0.81,0.17
P00033,M2024041,23,0,0,1,1,19,15,0,4,4,5,2,4,0,0,0.25,0
P00157,M2024041,85,0,0,0,0,70,57,1,4,0,6,3,3,0,0,0,0.09
P00166,M2024041,70,0,1,2,2,75,54,2,4,0,6,3,4,0,0,0.39,0.23
P00173,M2024041,75,0,0,3,3,35,31,3,0,0,3,3,1,0,0,0.53,0.06
P00176,M2024041,90,0,1,4,4,41,31,3,0,0,5,10,3,0,0,0.5,0.23
P00165,M2024041,65,0,0,1,1,46,40,2,6,1,3,5,2,0,0,0.23,0.13
P00170,M2024041,85,0,0,1,0,89,80,0,2,2,4,7,0,0,0,0.15,0
P00156,M2024041,90,0,0,0,0,27,25,0,1,0,5,6,3,0,0,0,0
P00163,M2024041,85,0,0,0,0,39,32,1,6,3,10,9,1,0,0,0,0.12
